Datum,Photovoltaik[MWh] Produziert,Erdgas[MWh] Produziert,Windenergie[MWh] Produziert,Day-Ahead Preis DE/LU,Netzlast[MWh] Forecast
08.01.2020 17:00,0.75,12399.25,15811.0,51.21,67393.25
08.01.2020 18:00,0.00,12403.75,14628.25,55.92,67498.25
08.01.2020 19:00,0.00,12356.50,13757.25,53.69,66321.75
08.01.2020 20:00,0.00,12148.00,12861.75,48.1,62813.75
08.01.2020 21:00,0.00,11966.00,11688.25,44.92,59707.50
08.01.2020 22:00,0.00,10972.50,10256.5,41.67,57422.00
08.01.2020 23:00,0.00,9656.25,8893.5,26.28,53564.00
09.01.2020 00:00,0.00,8999.50,7625.5,34.08,51946.00
09.01.2020 01:00,0.00,8877.00,6888.25,32.2,50065.00
09.01.2020 02:00,0.00,8513.75,7072.75,32.56,49120.75
09.01.2020 03:00,0.00,8133.75,7953.25,32.35,49033.75
09.01.2020 04:00,0.00,7868.25,9457.0,29.0,50017.75
09.01.2020 05:00,0.00,8631.75,11314.5,30.86,52837.00
09.01.2020 06:00,0.00,9351.00,14186.5,38.95,59414.00
09.01.2020 07:00,0.00,9428.25,17785.25,46.86,64343.50
09.01.2020 08:00,168.75,9455.00,21904.25,47.92,66276.00
09.01.2020 09:00,1315.75,9122.50,25822.25,45.68,67004.75
09.01.2020 10:00,3113.00,9223.25,28310.25,43.61,67505.50
09.01.2020 11:00,4378.50,9148.75,30102.25,40.0,68100.75
09.01.2020 12:00,5172.75,8869.50,31701.0,37.06,68024.50
09.01.2020 13:00,4916.75,8607.75,32414.25,33.45,67581.00
09.01.2020 14:00,3472.00,8668.00,31850.0,32.2,66601.25
09.01.2020 15:00,1372.25,8948.25,31619.0,31.86,66034.50
09.01.2020 16:00,138.25,9393.25,30786.75,32.59,66273.00
09.01.2020 17:00,0.00,9273.00,30154.25,42.85,68297.50
09.01.2020 18:00,0.25,9201.75,29645.5,41.73,68613.00
09.01.2020 19:00,0.00,9297.50,28662.5,40.31,67381.75
09.01.2020 20:00,0.00,8835.00,27581.25,32.96,64179.25
09.01.2020 21:00,0.00,7918.50,25299.0,30.72,61281.25
09.01.2020 22:00,0.00,7605.50,22867.0,31.02,59210.75
09.01.2020 23:00,0.00,6736.25,21983.5,39.41,55613.75
10.01.2020 00:00,0.00,6518.50,21544.0,26.94,50562.50
10.01.2020 01:00,0.00,6383.25,22181.0,26.59,48704.00
10.01.2020 02:00,0.00,6036.25,23263.5,25.81,47846.50
10.01.2020 03:00,0.00,5974.75,23699.25,25.89,47884.25
10.01.2020 04:00,0.00,6058.00,23672.0,26.2,48880.50
10.01.2020 05:00,0.00,6671.00,24547.0,26.95,51417.50
10.01.2020 06:00,0.00,7874.50,26555.75,28.95,57647.75
10.01.2020 07:00,0.00,8808.25,26878.0,43.29,63321.50
10.01.2020 08:00,401.50,9225.25,27090.0,47.4,65962.75
10.01.2020 09:00,2572.75,9348.25,27000.0,40.63,66873.25
10.01.2020 10:00,4747.00,9311.00,26939.75,36.26,67470.25
10.01.2020 11:00,6362.00,9232.25,27413.0,32.05,67951.50
10.01.2020 12:00,6561.75,9402.00,28827.5,28.64,67795.75
10.01.2020 13:00,5186.50,9329.25,28865.75,28.45,66396.50
10.01.2020 14:00,3020.50,9296.75,28764.5,28.23,64994.25
10.01.2020 15:00,1174.75,9499.75,29158.5,29.56,64261.75
10.01.2020 16:00,99.25,9485.25,30402.0,36.43,64220.50
10.01.2020 17:00,0.25,9764.00,29753.0,45.0,65621.00
10.01.2020 18:00,0.00,9984.75,27248.25,46.73,65558.00
10.01.2020 19:00,0.00,9641.75,24289.75,45.94,64163.25
10.01.2020 20:00,0.00,9226.50,23011.75,45.02,60779.00
10.01.2020 21:00,0.00,8428.50,21982.0,41.29,57747.25
10.01.2020 22:00,0.00,8060.25,19669.25,39.9,55899.75
10.01.2020 23:00,0.00,7741.00,18559.0,29.14,52513.75
11.01.2020 00:00,0.00,8135.00,17875.5,35.01,50398.00
11.01.2020 01:00,0.00,8084.50,16463.5,34.0,48281.50
11.01.2020 02:00,0.00,8005.75,15970.75,31.43,47219.75
11.01.2020 03:00,0.00,7809.00,16428.5,29.14,46797.25
11.01.2020 04:00,0.00,7505.25,16671.5,28.86,46986.25
11.01.2020 05:00,0.00,7851.50,16825.0,28.43,47359.00
11.01.2020 06:00,0.00,7988.75,17786.0,29.22,49071.00
11.01.2020 07:00,0.00,8338.00,16607.75,31.22,52430.00
11.01.2020 08:00,213.25,8624.25,16733.25,35.68,55797.50
11.01.2020 09:00,2137.50,8733.00,17015.25,40.0,58531.50
11.01.2020 10:00,4860.50,8579.00,17413.5,38.01,59997.50
11.01.2020 11:00,7197.50,8355.50,18459.5,37.9,61046.00
11.01.2020 12:00,7852.50,8322.00,19706.75,36.08,60939.75
11.01.2020 13:00,6897.00,8158.25,21187.5,32.96,59443.50
11.01.2020 14:00,4840.75,8387.50,22255.75,31.1,58111.50
11.01.2020 15:00,2026.25,8425.25,22870.75,32.25,57590.00
11.01.2020 16:00,226.00,8473.00,24625.75,32.55,58342.25
11.01.2020 17:00,0.50,8507.50,26480.0,40.56,60781.00
11.01.2020 18:00,0.00,8520.50,28004.0,34.46,61339.25
11.01.2020 19:00,0.00,8337.25,28878.5,30.01,59830.50
11.01.2020 20:00,0.00,7102.75,29866.25,25.74,56500.75
11.01.2020 21:00,0.00,6565.75,30081.5,23.73,53966.25
11.01.2020 22:00,0.00,6100.00,29267.5,25.24,52975.00
11.01.2020 23:00,0.00,5718.25,29386.25,33.04,50078.50
12.01.2020 00:00,0.00,5342.00,29117.75,22.82,46213.25
12.01.2020 01:00,0.00,5098.25,28874.25,19.37,44051.50
12.01.2020 02:00,0.00,5028.00,28845.75,18.36,43288.25
12.01.2020 03:00,0.00,5044.50,29277.25,18.34,42983.50
12.01.2020 04:00,0.00,4883.25,29559.75,18.16,43132.25
12.01.2020 05:00,0.00,4911.25,29898.5,18.66,43106.25
12.01.2020 06:00,0.00,4948.25,30899.25,17.39,43321.50
12.01.2020 07:00,0.25,5277.50,31655.25,18.22,45617.25
12.01.2020 08:00,412.00,5501.00,32027.0,22.1,48242.50
12.01.2020 09:00,2808.00,5580.25,32279.75,23.93,51193.75
12.01.2020 10:00,5429.50,5563.75,33094.25,24.23,53683.50
12.01.2020 11:00,6840.25,5647.75,33126.75,24.84,55760.50
12.01.2020 12:00,6904.50,5564.25,33992.5,24.45,55726.75
12.01.2020 13:00,6031.75,5592.50,34045.5,22.46,54554.00
12.01.2020 14:00,4015.00,5619.00,34312.25,20.05,53561.25
12.01.2020 15:00,1618.00,5656.75,34478.0,21.48,52914.50
12.01.2020 16:00,149.00,5992.25,35115.0,24.71,54041.00
12.01.2020 17:00,0.00,6132.50,36015.5,26.5,57111.25
12.01.2020 18:00,0.00,6337.00,35975.75,26.68,58535.00
12.01.2020 19:00,0.00,6455.25,35871.75,26.16,57459.00
12.01.2020 20:00,0.00,6229.75,36359.0,25.62,55230.50
12.01.2020 21:00,0.00,6166.25,36062.25,25.53,53506.00
12.01.2020 22:00,0.00,6031.50,33609.5,27.1,53475.00
12.01.2020 23:00,0.00,6011.75,31067.75,20.96,50643.25
13.01.2020 00:00,0.00,5683.00,27637.5,21.82,46591.25
13.01.2020 01:00,0.00,6053.75,24841.0,23.98,44533.25
13.01.2020 02:00,0.00,5804.00,21584.0,25.23,44098.50
13.01.2020 03:00,0.00,5858.00,18710.0,24.85,44561.50
13.01.2020 04:00,0.00,6002.25,17057.75,25.01,46374.25
13.01.2020 05:00,0.00,6764.00,16333.5,27.32,49866.50
13.01.2020 06:00,0.00,8262.00,15679.0,38.4,57855.25
13.01.2020 07:00,0.25,9769.75,14864.75,48.64,63941.75
13.01.2020 08:00,177.00,11099.25,15133.75,52.93,66760.25
13.01.2020 09:00,1473.50,11567.75,14244.5,49.89,67274.75
13.01.2020 10:00,3343.25,11620.00,13813.5,48.89,68293.25
13.01.2020 11:00,4941.25,11754.25,13518.5,47.2,68628.00
13.01.2020 12:00,5445.00,11874.00,13280.5,47.0,68582.00
13.01.2020 13:00,4992.75,11751.25,12728.0,45.95,68699.00
13.01.2020 14:00,3726.50,11449.50,12501.5,45.0,67955.50
13.01.2020 15:00,1769.25,11699.25,12702.5,45.96,66934.50
13.01.2020 16:00,237.75,12065.00,14505.75,43.68,66772.50
13.01.2020 17:00,1.00,11906.50,18004.0,46.81,68470.75
13.01.2020 18:00,0.75,11834.50,21606.25,45.27,68473.00
13.01.2020 19:00,0.00,11350.25,24250.5,42.55,66995.25
13.01.2020 20:00,0.00,9728.50,26667.75,31.9,63328.25
13.01.2020 21:00,0.00,8420.50,28774.75,26.68,60633.00
13.01.2020 22:00,0.00,7048.50,29338.5,25.96,58412.50
13.01.2020 23:00,0.00,6363.00,31118.25,26.14,54527.25
14.01.2020 00:00,0.00,5542.25,32370.5,22.59,52752.75
14.01.2020 01:00,0.00,5265.50,34302.75,16.5,50796.25
14.01.2020 02:00,0.00,4683.00,36034.5,8.89,50072.25
14.01.2020 03:00,0.00,4544.50,37272.5,1.52,50287.75
14.01.2020 04:00,0.00,4961.50,37541.5,1.58,51612.75
14.01.2020 05:00,0.00,5442.00,38635.75,14.13,54660.75
14.01.2020 06:00,0.00,6223.00,40844.0,25.23,61844.75
14.01.2020 07:00,0.25,7501.00,41076.0,27.13,67454.25
14.01.2020 08:00,425.00,8085.75,40674.0,28.55,69719.00
14.01.2020 09:00,2656.50,7849.00,40259.25,27.68,70843.75
14.01.2020 10:00,5406.25,7594.50,39056.25,27.42,72118.50
14.01.2020 11:00,7287.25,7881.50,37977.5,27.43,72665.75
14.01.2020 12:00,8253.50,7222.50,37254.5,27.68,72364.00
14.01.2020 13:00,7320.50,7306.00,36476.25,29.56,72293.00
14.01.2020 14:00,4700.75,7431.50,35717.5,32.0,71566.25
14.01.2020 15:00,1797.75,7429.25,36026.75,32.74,70646.25
14.01.2020 16:00,193.50,7546.50,37205.25,30.38,70354.25
14.01.2020 17:00,1.00,7771.75,38768.75,38.0,71789.00
14.01.2020 18:00,0.50,7077.75,39202.5,30.32,71763.00
14.01.2020 19:00,0.00,6470.25,39778.25,26.94,70233.75
14.01.2020 20:00,0.00,6096.75,40083.5,25.74,66342.25
14.01.2020 21:00,0.00,5716.25,39873.5,23.82,63530.00
14.01.2020 22:00,0.00,5210.00,38600.5,22.3,61292.00
14.01.2020 23:00,0.00,4612.75,39048.0,23.4,57230.75
15.01.2020 00:00,0.00,4437.00,38506.0,16.14,54777.00
15.01.2020 01:00,0.00,4534.75,37762.75,5.06,52453.00
15.01.2020 02:00,0.00,4269.00,37079.75,0.11,51630.50
15.01.2020 03:00,0.00,4449.75,36355.0,1.77,51765.00
15.01.2020 04:00,0.00,4565.75,36291.25,7.13,53162.50
15.01.2020 05:00,0.00,4883.75,36315.0,17.86,56316.75
15.01.2020 06:00,0.00,6080.25,37520.75,25.18,64379.00
15.01.2020 07:00,0.25,6564.50,37082.25,35.52,70523.50
15.01.2020 08:00,631.25,6576.00,35913.25,36.56,71938.75
15.01.2020 09:00,4217.50,6452.75,34337.25,33.33,72363.25
15.01.2020 10:00,8422.75,6233.00,34396.25,25.34,73102.00
15.01.2020 11:00,11815.00,6216.25,34032.5,24.98,74149.50
15.01.2020 12:00,13120.50,6113.75,32816.5,25.05,73477.50
15.01.2020 13:00,12054.50,6182.75,32670.5,25.12,73033.50
15.01.2020 14:00,8598.50,6322.75,33005.0,25.24,72001.75
15.01.2020 15:00,3891.50,6567.50,33200.5,30.17,70992.00
15.01.2020 16:00,466.25,6651.50,34407.5,29.98,70736.75
15.01.2020 17:00,1.00,6918.25,35673.25,36.49,72220.25
15.01.2020 18:00,0.00,6998.25,36452.75,35.46,72926.50
15.01.2020 19:00,0.00,6761.25,36588.75,35.28,71506.00
15.01.2020 20:00,0.00,6406.25,36358.0,33.65,67921.50
15.01.2020 21:00,0.00,6105.25,35271.5,29.57,64823.50
15.01.2020 22:00,0.00,5542.75,32932.25,33.59,62705.75
15.01.2020 23:00,0.00,5245.00,30765.5,12.4,58797.75
16.01.2020 00:00,0.00,4925.25,27790.25,28.38,53498.00
16.01.2020 01:00,0.00,4905.50,25296.25,30.26,50647.75
16.01.2020 02:00,0.00,4808.25,23396.5,29.92,50034.50
16.01.2020 03:00,0.00,4909.00,21683.75,29.39,50393.50
16.01.2020 04:00,0.00,5283.75,20178.5,29.64,51688.25
16.01.2020 05:00,0.00,6611.00,19021.5,31.1,54463.00
16.01.2020 06:00,0.00,8861.00,18403.75,39.04,62581.00
16.01.2020 07:00,0.50,10792.75,17656.0,45.42,69357.00
16.01.2020 08:00,291.00,11802.50,16964.5,52.4,71577.50
16.01.2020 09:00,3304.25,12077.75,15135.25,47.0,71881.25
16.01.2020 10:00,7446.00,12091.50,13179.0,43.51,72255.75
16.01.2020 11:00,11388.00,11600.50,10833.5,42.1,72777.50
16.01.2020 12:00,13738.00,11027.25,9461.5,40.36,71795.75
16.01.2020 13:00,13333.25,11035.75,8827.25,41.16,71770.75
16.01.2020 14:00,9845.25,11400.00,8828.75,42.91,70764.00
16.01.2020 15:00,4624.50,11680.50,9607.75,46.0,69677.75
16.01.2020 16:00,619.75,11957.25,13153.5,46.45,69261.75
16.01.2020 17:00,1.00,12057.50,18485.0,44.61,71385.00
16.01.2020 18:00,0.50,12041.25,23263.5,43.15,71768.75
16.01.2020 19:00,0.00,11679.75,26094.5,38.86,69897.50
16.01.2020 20:00,0.00,10252.25,27551.75,33.42,66344.75
16.01.2020 21:00,0.00,8726.00,27924.25,30.8,63146.00
16.01.2020 22:00,0.00,8275.25,27166.0,31.56,61284.25
16.01.2020 23:00,0.00,7828.00,27706.5,30.46,57592.75
17.01.2020 00:00,0.00,6813.50,28195.0,27.36,53714.75
17.01.2020 01:00,0.00,6547.75,27868.5,27.16,51200.00
17.01.2020 02:00,0.00,6352.75,27313.0,26.58,50720.75
17.01.2020 03:00,0.00,6531.50,26913.5,25.71,51116.50
17.01.2020 04:00,0.00,6614.75,26066.25,26.01,52398.50
17.01.2020 05:00,0.00,7973.25,25591.0,27.97,55035.25
17.01.2020 06:00,0.00,9317.25,26153.75,31.09,62442.50
17.01.2020 07:00,0.25,11317.25,26069.25,40.2,68945.00
17.01.2020 08:00,655.00,11628.75,25944.0,43.8,70899.50
17.01.2020 09:00,4560.50,11604.00,24435.25,42.94,71069.25
17.01.2020 10:00,8716.50,11590.25,22383.75,42.34,71512.00
17.01.2020 11:00,11218.50,11440.50,19779.5,40.79,72660.00
17.01.2020 12:00,11625.00,11463.00,17833.5,41.04,71543.75
17.01.2020 13:00,9667.75,11289.25,17323.0,39.94,70700.00
17.01.2020 14:00,6157.75,11227.50,17232.25,39.02,69096.75
17.01.2020 15:00,2439.75,11271.75,17656.0,43.01,67835.75
17.01.2020 16:00,196.50,11277.75,19175.75,42.8,67685.75
17.01.2020 17:00,0.25,11488.50,20853.5,45.79,69399.75
17.01.2020 18:00,0.00,11548.25,22556.5,46.0,69890.50
17.01.2020 19:00,0.00,11254.75,24436.5,44.66,67956.00
17.01.2020 20:00,0.00,9706.50,26206.75,40.99,64285.50
17.01.2020 21:00,0.00,8554.50,28087.25,33.9,60998.00
17.01.2020 22:00,0.00,7669.75,28225.25,33.38,59425.25
17.01.2020 23:00,0.00,7194.00,28699.75,28.64,56042.25
18.01.2020 00:00,0.00,6154.25,28822.5,22.15,53186.25
18.01.2020 01:00,0.00,6330.75,28543.75,24.86,50456.25
18.01.2020 02:00,0.00,6141.25,28476.5,22.24,49132.75
18.01.2020 03:00,0.00,6072.50,27975.25,25.36,48722.25
18.01.2020 04:00,0.00,6376.75,27121.5,25.39,48880.00
18.01.2020 05:00,0.00,6304.75,26153.0,25.96,48626.00
18.01.2020 06:00,0.00,6423.75,25849.75,22.99,50329.00
18.01.2020 07:00,0.25,7285.25,25145.75,28.46,53625.00
18.01.2020 08:00,250.50,7704.75,24359.5,28.1,57115.25
18.01.2020 09:00,2093.00,8143.25,23522.75,37.73,60406.25
18.01.2020 10:00,4287.25,8544.25,22089.25,35.21,62257.75
18.01.2020 11:00,5974.50,8595.50,22541.0,33.34,63211.00
18.01.2020 12:00,6089.75,8380.75,22460.5,29.2,62505.75
18.01.2020 13:00,5223.75,8399.50,21627.5,31.55,61458.25
18.01.2020 14:00,3750.25,8273.00,19423.0,34.78,59820.75
18.01.2020 15:00,1896.50,8445.25,17355.75,35.09,59105.75
18.01.2020 16:00,326.00,8839.75,16483.25,37.27,59164.00
18.01.2020 17:00,0.50,8973.00,16646.75,41.3,62550.25
18.01.2020 18:00,0.00,9079.75,17429.5,43.04,64201.00
18.01.2020 19:00,0.00,8878.50,17235.25,41.91,62386.25
18.01.2020 20:00,0.00,8978.50,16641.75,38.59,58989.50
18.01.2020 21:00,0.00,8769.50,16215.25,35.13,56628.25
18.01.2020 22:00,0.00,8697.00,15570.25,33.48,56021.50
18.01.2020 23:00,0.00,8441.25,15258.0,33.0,53152.00
19.01.2020 00:00,0.00,8025.50,14596.25,33.1,49880.00
19.01.2020 01:00,0.00,7491.25,14370.25,30.67,47686.50
19.01.2020 02:00,0.00,7395.75,14176.75,29.47,46611.25
19.01.2020 03:00,0.00,7272.25,13839.5,28.79,46390.75
19.01.2020 04:00,0.00,7121.50,13741.75,27.71,46381.00
19.01.2020 05:00,0.00,7226.25,13760.5,27.26,45872.75
19.01.2020 06:00,0.00,7354.50,13612.5,27.82,46332.00
19.01.2020 07:00,0.25,7568.25,13258.75,30.01,48495.75
19.01.2020 08:00,232.75,7778.50,13240.5,31.47,51359.75
19.01.2020 09:00,1821.50,8547.00,12584.5,35.2,54726.50
19.01.2020 10:00,3875.25,8860.50,11767.75,35.2,56893.00
19.01.2020 11:00,5550.75,8863.50,10434.75,34.47,59204.00
19.01.2020 12:00,6131.50,8883.50,10189.5,33.36,58524.25
19.01.2020 13:00,5915.50,8633.50,10557.25,29.9,56845.75
19.01.2020 14:00,4551.75,8936.25,10761.5,29.92,55430.25
19.01.2020 15:00,2150.25,9070.00,10583.75,30.86,55073.50
19.01.2020 16:00,325.00,9351.75,11171.25,33.07,55822.25
19.01.2020 17:00,0.50,9489.25,11911.5,42.98,59752.25
19.01.2020 18:00,0.00,9591.75,11933.0,44.24,61802.00
19.01.2020 19:00,0.00,9462.00,11024.0,43.89,60747.25
19.01.2020 20:00,0.00,9547.75,9869.5,41.14,58382.00
19.01.2020 21:00,0.00,9251.75,8770.25,36.74,57081.75
19.01.2020 22:00,0.00,9317.50,8055.5,40.0,57061.25
19.01.2020 23:00,0.00,8916.75,7314.25,31.22,54089.25
20.01.2020 00:00,0.00,9408.75,6564.75,34.24,50919.75
20.01.2020 01:00,0.00,9439.25,5728.75,34.01,48875.25
20.01.2020 02:00,0.00,9465.50,5275.0,33.08,48163.75
20.01.2020 03:00,0.00,9554.75,5450.75,32.1,48443.75
20.01.2020 04:00,0.00,9748.25,5754.25,31.5,49803.50
20.01.2020 05:00,0.00,10907.75,5990.75,34.23,53110.25
20.01.2020 06:00,0.00,12312.75,6285.0,45.63,61461.75
20.01.2020 07:00,0.25,13511.25,6551.0,55.97,68134.00
20.01.2020 08:00,354.25,14533.25,6294.75,60.0,70614.75
20.01.2020 09:00,2506.75,14682.75,6477.0,57.01,70848.25
20.01.2020 10:00,5746.25,14716.75,6507.25,50.63,71526.50
20.01.2020 11:00,8305.75,14281.75,6061.25,48.17,72234.50
20.01.2020 12:00,9350.25,14342.25,6369.75,43.96,71706.75
20.01.2020 13:00,8678.50,14133.00,7107.5,43.02,71001.50
20.01.2020 14:00,6428.25,14425.75,8261.25,43.11,69860.00
20.01.2020 15:00,3251.50,14608.25,9160.25,44.95,69355.00
20.01.2020 16:00,575.50,14695.75,10272.5,46.0,69312.50
20.01.2020 17:00,1.50,15100.00,12126.0,55.91,71903.25
20.01.2020 18:00,0.50,15401.50,13555.75,57.05,72614.00
20.01.2020 19:00,0.00,14676.25,14694.0,54.02,71140.00
20.01.2020 20:00,0.00,13473.00,15269.75,48.68,67456.00
20.01.2020 21:00,0.00,12742.50,15860.75,41.51,64491.50
20.01.2020 22:00,0.00,12124.75,16397.75,40.0,62299.25
20.01.2020 23:00,0.00,10838.00,16432.75,36.15,58408.00
21.01.2020 00:00,0.00,10870.00,17225.0,33.17,55109.00
21.01.2020 01:00,0.00,10663.25,18031.0,33.01,52906.50
21.01.2020 02:00,0.00,10687.50,18195.5,32.28,51984.75
21.01.2020 03:00,0.00,10563.75,18320.0,32.42,52270.25
21.01.2020 04:00,0.00,10434.00,19057.0,32.9,53205.75
21.01.2020 05:00,0.00,11265.00,18825.0,33.0,55553.00
21.01.2020 06:00,0.00,13207.50,19283.75,37.98,63109.00
21.01.2020 07:00,0.50,14673.25,19429.25,49.77,69308.25
21.01.2020 08:00,766.50,15211.75,18459.5,52.36,71327.50
21.01.2020 09:00,4266.00,15114.25,16618.0,48.07,71603.50
21.01.2020 10:00,8445.25,14711.25,14660.0,42.1,72117.75
21.01.2020 11:00,11617.25,14353.00,12680.25,39.11,72644.00
21.01.2020 12:00,12762.50,14117.25,11304.0,37.29,72094.00
21.01.2020 13:00,11823.25,14101.50,10728.25,38.1,71701.50
21.01.2020 14:00,8961.25,14161.00,10767.75,42.6,70698.00
21.01.2020 15:00,4477.00,14646.00,11081.0,47.71,70031.75
21.01.2020 16:00,735.25,15232.00,11760.25,49.97,69949.75
21.01.2020 17:00,1.75,15613.25,13062.0,55.81,72390.25
21.01.2020 18:00,0.75,15660.25,14226.75,55.29,72798.50
21.01.2020 19:00,0.00,15409.50,14614.25,50.7,71109.50
21.01.2020 20:00,0.00,14534.00,14410.75,43.75,67804.50
21.01.2020 21:00,0.00,13131.25,14069.75,40.42,64796.25
21.01.2020 22:00,0.00,12668.00,14174.5,37.52,62324.25
21.01.2020 23:00,0.00,11367.75,14939.25,34.03,58463.00
22.01.2020 00:00,0.00,10569.00,15347.0,34.7,53687.75
22.01.2020 01:00,0.00,10421.00,15258.25,33.87,51477.00
22.01.2020 02:00,0.00,10275.00,15365.25,32.6,50670.75
22.01.2020 03:00,0.00,10249.00,14860.5,32.42,51019.25
22.01.2020 04:00,0.00,10149.25,15214.75,32.64,51863.75
22.01.2020 05:00,0.00,10921.25,15228.0,33.0,54268.50
22.01.2020 06:00,0.00,12691.00,15118.25,39.12,62521.25
22.01.2020 07:00,0.50,14429.25,14485.5,49.26,68830.00
22.01.2020 08:00,293.25,15179.50,14125.0,56.53,70571.75
22.01.2020 09:00,1824.00,15244.25,12668.75,50.5,70554.50
22.01.2020 10:00,3366.00,15291.25,11440.25,46.27,71038.25
22.01.2020 11:00,4519.75,15055.25,10858.0,45.02,71959.25
22.01.2020 12:00,5024.25,15173.75,10175.75,42.82,70917.75
22.01.2020 13:00,4737.00,15201.75,9568.5,43.45,70225.50
22.01.2020 14:00,3659.50,14824.50,8844.75,49.96,68870.25
22.01.2020 15:00,2023.25,15081.00,7811.0,52.4,68302.00
22.01.2020 16:00,400.00,15305.00,6995.75,55.63,68320.50
22.01.2020 17:00,2.00,15576.00,6336.5,62.07,70788.00
22.01.2020 18:00,0.25,15654.50,5582.25,65.09,71797.50
22.01.2020 19:00,0.00,15037.00,4918.75,59.58,70130.50
22.01.2020 20:00,0.00,13931.75,4527.75,52.52,66358.25
22.01.2020 21:00,0.00,13152.25,4137.25,47.01,63413.00
22.01.2020 22:00,0.00,12991.00,3464.75,43.99,61508.25
22.01.2020 23:00,0.00,12746.75,2793.0,33.01,57455.00
23.01.2020 00:00,0.00,12313.00,2477.0,40.1,54085.00
23.01.2020 01:00,0.00,12261.50,2188.5,39.23,51555.75
23.01.2020 02:00,0.00,12246.50,2223.25,38.34,50675.75
23.01.2020 03:00,0.00,12126.00,2647.75,36.32,50843.50
23.01.2020 04:00,0.00,12266.25,3072.25,36.6,51611.50
23.01.2020 05:00,0.00,12671.75,3346.5,41.97,54159.25
23.01.2020 06:00,0.00,13697.25,3737.25,47.0,62419.25
23.01.2020 07:00,0.25,14796.00,4031.0,58.74,68751.75
23.01.2020 08:00,256.75,15191.75,3984.5,66.62,70432.00
23.01.2020 09:00,1615.50,15249.75,4006.5,64.86,70658.00
23.01.2020 10:00,3199.25,15358.75,3880.5,61.68,70737.00
23.01.2020 11:00,4707.25,15208.00,4081.5,57.42,71294.75
23.01.2020 12:00,5687.75,15070.00,4732.75,55.36,70283.00
23.01.2020 13:00,5818.75,14834.75,5375.25,53.68,69977.75
23.01.2020 14:00,4579.25,14884.50,5596.5,51.2,68904.00
23.01.2020 15:00,2495.00,15137.75,5679.75,53.54,68405.50
23.01.2020 16:00,485.50,15218.50,5910.5,54.75,68240.75
23.01.2020 17:00,0.50,15268.75,6185.75,62.35,70593.50
23.01.2020 18:00,0.25,15204.25,6442.25,68.64,71573.75
23.01.2020 19:00,0.00,14959.25,6143.0,60.4,69931.25
23.01.2020 20:00,0.00,14189.75,5993.75,55.53,66286.75
23.01.2020 21:00,0.00,13552.50,5910.5,47.16,63279.75
23.01.2020 22:00,0.00,12912.75,5808.0,43.9,61400.25
23.01.2020 23:00,0.00,12882.25,5962.5,41.2,57441.75
24.01.2020 00:00,0.00,12322.50,6235.5,36.23,54079.75
24.01.2020 01:00,0.00,12364.00,6288.25,37.6,52112.75
24.01.2020 02:00,0.00,12061.25,6388.0,36.76,51263.00
24.01.2020 03:00,0.00,12164.25,6692.0,35.1,51460.25
24.01.2020 04:00,0.00,12253.75,7205.0,36.47,52473.00
24.01.2020 05:00,0.00,13017.75,7869.5,36.66,54870.75
24.01.2020 06:00,0.00,14100.00,8555.5,44.54,62159.00
24.01.2020 07:00,0.25,14799.25,8798.0,58.29,68201.25
24.01.2020 08:00,554.50,15010.50,8508.25,66.74,69851.25
24.01.2020 09:00,2745.75,14875.00,8253.75,65.0,70166.75
24.01.2020 10:00,5549.00,14694.50,7849.0,61.12,70469.00
24.01.2020 11:00,8057.25,14429.75,7404.5,58.84,70957.75
24.01.2020 12:00,9390.25,14348.50,7940.0,56.61,70431.75
24.01.2020 13:00,9054.50,14223.50,8663.25,53.29,69283.50
24.01.2020 14:00,6928.75,14243.75,9000.0,52.0,67910.50
24.01.2020 15:00,3524.25,14810.25,9037.75,53.06,67065.75
24.01.2020 16:00,656.75,15009.25,9064.5,54.01,67042.00
24.01.2020 17:00,1.50,15144.00,9102.25,60.79,69085.25
24.01.2020 18:00,0.00,15071.75,9275.25,65.1,69437.75
24.01.2020 19:00,0.00,14794.00,9614.0,59.79,67899.25
24.01.2020 20:00,0.00,13942.25,9497.5,49.17,64189.00
24.01.2020 21:00,0.00,12484.00,9738.0,44.32,61128.75
24.01.2020 22:00,0.00,11935.25,9740.75,43.7,59096.00
24.01.2020 23:00,0.00,11620.75,9630.0,41.51,55552.50
25.01.2020 00:00,0.00,11170.75,9450.75,36.19,51815.00
25.01.2020 01:00,0.00,10910.50,9065.0,35.09,49512.00
25.01.2020 02:00,0.00,10987.00,8680.5,37.01,48453.25
25.01.2020 03:00,0.00,10753.25,8380.5,35.14,48102.00
25.01.2020 04:00,0.00,10629.25,7858.0,33.11,47744.00
25.01.2020 05:00,0.00,10689.75,7188.75,33.01,47174.25
25.01.2020 06:00,0.00,10779.75,7205.25,34.12,49102.25
25.01.2020 07:00,0.25,11450.25,7121.5,37.1,52738.50
25.01.2020 08:00,364.75,11618.25,6872.5,42.42,56126.25
25.01.2020 09:00,1858.25,11319.50,6458.25,44.97,58980.00
25.01.2020 10:00,3684.50,11033.25,6259.75,45.96,59709.25
25.01.2020 11:00,5076.50,10999.25,6500.5,44.89,61420.75
25.01.2020 12:00,5741.00,11033.75,6646.5,43.67,60087.00
25.01.2020 13:00,5320.75,11043.25,6661.0,41.14,58500.50
